CNPJ_Fundo;Data_Referencia;Versao;Data_Informacao_Numero_Cotistas;Total_Numero_Cotistas;Numero_Cotistas_Pessoa_Fisica;Numero_Cotistas_Pessoa_Juridica_Nao_Financeira;Numero_Cotistas_Banco_Comercial;Numero_Cotistas_Corretora_Distribuidora;Numero_Cotistas_Outras_Pessoas_Juridicas_Financeira;Numero_Cotistas_Investidores_Nao_Residentes;Numero_Cotistas_Entidade_Aberta_Previdencia_Complementar;Numero_Cotistas_Entidade_Fechada_Previdência_Complementar;Numero_Cotistas_Regime_Proprio_Previdencia_Servidores_Publicos;Numero_Cotistas_Sociedade_Seguradora_Resseguradora;Numero_Cotistas_Sociedade_Capitalizacao_Arrendamento_Mercantil;Numero_Cotistas_FII;Numero_Cotistas_Outros_Fundos;Numero_Cotistas_Distribuidores_Fundo;Numero_Cotistas_Outros_Tipos;Valor_Ativo;Patrimonio_Liquido;Cotas_Emitidas;Valor_Patrimonial_Cotas;Percentual_Despesas_Taxa_Administracao;Percentual_Despesas_Agente_Custodiante;Percentual_Rentabilidade_Efetiva_Mes;Percentual_Rentabilidade_Patrimonial_Mes;Percentual_Dividend_Yield_Mes;Percentual_Amortizacao_Cotas_Mes
32.903.661/0001-13;01/01/2022;1;31/01/2022;1;;;;;;;;;;;;;;;;283562115.99;173808203.09;225.903.492.427.186;769.391.394.628.494;0.000587487979190062;;0.000875;0.000875;;
32.903.661/0001-13;01/02/2022;1;25/02/2022;1;;;;;;;;;;;;;;;;282992719.77;173720281.6;225.903.492.427.186;769.002.195.289.186;0.000548436423902274;;-0.000505;-0.000505;;
32.903.661/0001-13;01/03/2022;1;31/03/2022;1;;;;;;1;;;;;;;;;;282787016.36;173643339.81;225.903.492.427.186;768.661.599.448.133;0.000607710379882493;;-0.000352;-0.000352;;
32.903.661/0001-13;01/04/2022;1;29/04/2022;1;;;;;;;;;;;;;;;;282277888.57;173743725.4;225.903.492.427.186;769.105.973.233.246;0.000548438080632423;;0.000578;0.000578;;
32.903.661/0001-13;01/05/2022;1;31/05/2022;1;;;;;;;;;;;;;;;;288921910.28;180500044.98;2.349.012.713;768.408.123.042.798;0.000592357802524909;;-0.000907;-0.000907;;
32.903.661/0001-13;01/06/2022;1;30/06/2022;1;;;;;;1;;;;;;;;;;331165069.5;223244948.03;2.349.012.713;950.377.776.989.068;0.000470021879222545;;0.236813;0.236813;;
32.903.661/0001-13;01/07/2022;1;29/07/2022;1;;;;;;;;;;;;;;;;334645021.74;321045247.43;33.726.427.205;951.910.042.171.335;0.000483377347094467;;0.001752;0.001752;;
32.903.661/0001-13;01/08/2022;1;31/08/2022;1;;;;;;;;;;;;;;;;335842358.29;320984917.05;33.726.427.205;951.731.160.549.415;0.000566653634917267;;0.004013;-0.000188;0.004201;
32.903.661/0001-13;01/09/2022;1;30/09/2022;1;;;;;;1;;;;;;;;;;335625268.81;320977709.26;33.726.427.205;951.709.789.207.718;0.000526868331105866;;0.003966;-2.2E-05;0.003988;
32.903.661/0001-13;01/10/2022;1;31/10/2022;1;;;;;;;;;;;;;;;;335672191.7;320998820.98;33.726.427.205;951.772.386.173.213;0.000506978217250647;;0.003936;7.3E-05;0.003863;
32.903.661/0001-13;01/11/2022;1;30/11/2022;1;;;;;;;;;;;;;;;;335409580.43;320985248.79;33.726.427.205;951.732.144.169.761;0.000507058192279989;;0.003946;-4.2E-05;0.003988;
32.903.661/0001-13;01/12/2022;1;30/12/2022;1;;;;;;1;;;;;;;;;;335270762.64;320960432.61;33.726.427.205;951.658.563.354.784;0.000546804347728599;;0.003817;-7.7E-05;0.003894;
32.903.702/0001-71;01/01/2022;1;31/01/2022;15187;15145;17;1;2;;1;;1;;;;10;10;;;986827201.77;916067410.38;9234329;992.023.795.535.117;0.000736963014239262;;0.017255;0.010904;0.006351;
32.903.702/0001-71;01/02/2022;1;25/02/2022;15187;15145;17;1;2;;1;;1;;;;10;10;;;984351157.52;914143858.69;9234329;989.940.751.179.647;0.000655646421843162;;0.004251;-0.002099;0.00635;
32.903.702/0001-71;01/03/2022;1;31/03/2022;17897;17848;21;1;;;2;;1;;;;11;13;;;986008302.72;914554552.25;9234329;990.385.497.690.195;0.000756066664693593;;0.006813;0.000449;0.006364;
32.903.702/0001-71;01/04/2022;1;29/04/2022;19351;19301;21;1;;;1;;1;;;;11;15;;;995944393.53;912954447.6;9234329;988.652.719.217.606;0.000700572127866153;;0.008226;0.001753;0.006473;
32.903.702/0001-71;01/05/2022;2;31/05/2022;20603;20552;21;1;;;3;;1;;;;10;15;;;981625227.92;911210974.25;9234329;986.764.684.526.618;0.000806853078744796;;0.004361;-0.00191;0.006271;
32.903.702/0001-71;01/06/2022;1;30/06/2022;23013;22961;19;1;;;3;;1;;;;12;16;;;979931962.63;908558605.78;9234329;983.892.393.026.066;0.000754936528735149;;0.004183;-0.002911;0.007094;
32.903.702/0001-71;01/07/2022;1;31/07/2022;24989;24937;16;1;;;2;;1;;;1;14;17;;;957734416.34;906170466.07;9234329;981.306.239.002.314;0.000736671481796487;;0.003978;-0.002628;0.006606;
32.903.702/0001-71;01/08/2022;1;31/08/2022;26466;26416;15;1;;;3;;1;;;1;12;17;;;956172421.93;904179109.81;9234329;979.149.768.012.381;0.000859673920317998;;0.004441;-0.002197;0.006638;
32.903.702/0001-71;01/09/2022;1;30/09/2022;28188;28137;15;1;;;3;;1;;1;1;13;16;;;957600576.82;905364298.58;9234329;980.433.227.557.736;0.000818596659005007;;0.007941;0.001311;0.00663;
32.903.702/0001-71;01/10/2022;1;31/10/2022;29823;29777;19;1;;;3;;1;;1;1;12;8;;;954647409.95;902700885.02;9234329;977.548.975.155.639;0.000783213910313532;;0.003586;-0.002942;0.006528;
32.903.702/0001-71;01/11/2022;1;30/11/2022;31889;31843;18;1;;;3;;1;;1;;13;9;;;924906683.67;873456265.06;9234329;945.879.516.595.088;0.000749056141872263;;-0.02585;-0.032397;0.006547;
32.903.702/0001-71;01/12/2022;1;30/12/2022;33195;33147;20;1;;;3;;1;;1;;13;9;;;922439366.97;871406878.5;9234329;943.660.203.681.285;0.00078508467959035;;0.00442;-0.002346;0.006766;
33.045.581/0001-37;01/01/2022;2;31/01/2022;1400;1373;4;0;0;0;1;0;0;0;0;0;8;14;0;0;242367715.4;238397630.97;2305771;103.391.721;0.000875;0;0.007408;-0.00028;0.007688;0
33.045.581/0001-37;01/02/2022;1;25/02/2022;1436;1407;4;0;0;0;1;0;0;0;0;0;8;16;0;0;243051531.88;238399551.28;2305771;103.392.553;0.000875;0;0.00751;8,00E-06;0.007502;0
33.045.581/0001-37;01/03/2022;2;31/03/2022;1417;1387;3;0;0;0;1;0;0;0;0;0;9;17;0;0;242333502.39;238445073.76;2305771;103.412.296;0.000875;0;0.007615;0.000191;0.007424;0
33.045.581/0001-37;01/04/2022;1;29/04/2022;1447;1416;3;0;0;0;0;0;0;0;0;0;10;18;0;0;242329466.37;238505340.07;2305771;103.438.433;0.000875;0;0.007614;0.000253;0.007361;0
33.045.581/0001-37;01/05/2022;1;31/05/2022;1420;1388;3;0;0;0;1;0;0;0;0;0;8;20;0;0;230713197.44;226861753.72;2305771;98.388.675;0.00092;0;-0.041149;-0.048819;0.00767;0
33.045.581/0001-37;01/06/2022;2;30/06/2022;1395;1365;3;0;0;0;1;0;0;0;0;0;7;19;0;0;230627319.12;226175291.19;2305771;9.809.096;0.000316;0;0.005584;-0.003026;0.00861;0
33.045.581/0001-37;01/07/2022;1;29/07/2022;1380;1352;3;0;0;0;1;0;0;0;0;0;6;18;0;0;230707126.99;226256616.41;2305771;9.812.623;0.000458;0;0.007821;0.00036;0.007461;0
33.045.581/0001-37;01/08/2022;1;31/08/2022;1372;1342;3;0;0;0;1;0;0;0;0;0;6;20;0;0;230572370.83;226032234.18;2305771;98.028.917;0.000459;0;0.008083;-0.000992;0.009075;0
33.046.142/0001-49;01/01/2022;2;31/01/2022;1382;1349;4;0;0;0;1;0;0;0;0;0;7;21;0;0;1020336691.13;576793099.42;4305079;133.979.678;9.6E-05;0;0.005293;-0.0015;0.006793;0
33.046.142/0001-49;01/02/2022;1;25/02/2022;1409;1377;3;0;0;0;1;0;0;0;0;0;7;21;0;0;1017746376.78;576335068.26;4305079;133.873.285;9.6E-05;0;0.000464;-0.000794;0.001258;0
33.046.142/0001-49;01/03/2022;1;31/03/2022;1422;1387;3;0;0;0;1;0;0;0;0;0;7;24;0;0;1015960744.39;576749054.7;4305079;133.969.447;9.6E-05;0;0.00095;0.000718;0.000232;0
33.046.142/0001-49;01/04/2022;1;29/04/2022;1437;1400;4;0;0;0;1;0;0;0;0;0;9;23;0;0;1013973265.55;577344089.09;4305079;134.107.664;9.6E-05;0;0.000894;0.001032;-0.000138;0
33.046.142/0001-49;01/05/2022;2;31/05/2022;1458;1422;3;0;0;0;1;0;0;0;0;0;8;24;0;0;1012012116.47;577298899.56;4305079;134.097.167;9.6E-05;0;-0.000402;-7.8E-05;-0.000324;0
33.046.142/0001-49;01/06/2022;2;30/06/2022;1476;1441;2;0;0;0;1;0;0;0;0;0;8;24;0;0;976314185.91;543939111.73;4305079;12.634.823;0.000102;0;-0.060051;-0.057786;-0.002265;0
33.046.142/0001-49;01/07/2022;2;29/07/2022;1511;1475;2;0;0;0;1;0;0;0;0;0;8;25;0;0;979063069.33;540961727.13;4305079;125.656.632;9.9E-05;0;0.0003;-0.005474;0.005774;0
33.046.142/0001-49;01/08/2022;1;31/08/2022;1550;1512;5;0;0;0;1;0;0;0;0;0;8;24;0;0;980964670.44;536943743.35;4305079;124.723.319;9.9E-05;0;-0.002217;-0.007427;0.00521;0
33.046.142/0001-49;01/09/2022;1;29/09/2022;1563;1526;4;0;0;0;1;0;0;0;0;0;8;24;0;0;982140269.34;532814253.64;4305079;123.764.106;9.9E-05;0;-0.001374;-0.007691;0.006317;0
33.046.142/0001-49;01/10/2022;2;31/10/2022;1600;1563;4;0;0;0;1;0;0;0;0;0;8;24;0;0;979096537.44;532143249.74;4305079;123.608.243;9.9E-05;0;-0.00175;-0.001259;-0.000491;0
33.046.142/0001-49;01/11/2022;2;30/11/2022;1586;1549;4;0;0;0;1;0;0;0;0;0;8;24;0;0;976378518.93;533350517.67;4305079;123.888.671;9.8E-05;0;0.001356;0.002269;-0.000913;0
33.046.142/0001-49;01/12/2022;2;30/12/2022;1595;1558;4;0;0;0;1;0;0;0;0;0;8;24;0;0;977271362.47;537073355.75;4305079;124.753.426;9.8E-05;0;0.006057;0.00698;-0.000923;0
33.354.650/0001-94;01/01/2022;2;31/01/2022;1;0;1;;;;;;;;;;;;;;638650710.87;638402525.17;3422119;18.655.181.926;0.000363;0;-0.00010604;-0.00010604;0;0
33.354.650/0001-94;01/02/2022;2;25/02/2022;1;0;1;;;;;;;;;;;;;;638451990.81;638332502.98;3422119;18.653.135.761;9.8E-05;0;-0.00010968;-0.00010968;0;0
33.354.650/0001-94;01/03/2022;1;31/03/2022;1;0;1;;;;;;;;;;;;;;638379997.62;638268731.6;3422119;18.651.272.256;0.0001;0;-9.99E-05;-9.99E-05;0;0
33.354.650/0001-94;01/04/2022;1;29/04/2022;1;;1;;;;;;;;;;;;;;638314595.49;638201551.27;3422119;18.649.309.135;0.000103;0;-0.00010525;-0.00010525;0;0
33.354.650/0001-94;01/05/2022;1;31/05/2022;1;0;1;;;;;;;;;;;;;;638195636.15;638114016.43;3422119;18.646.751.221;0.000106;0;-0.00013716;-0.00013716;0;0
33.354.650/0001-94;01/06/2022;1;30/06/2022;1;0;1;;;;;;;;;;;;;;638125018.29;638040026.17;3422119;18.644.589.103;0.000109;0;-0.00011595;-0.00011595;0;0
33.354.650/0001-94;01/07/2022;1;29/07/2022;1;;1;;;;;;;;;;;;;;638052061.96;637964039.7;3422119;18.642.368.652;0.000112;0;-0.00011909;-0.00011909;0;0
33.354.650/0001-94;01/08/2022;1;31/08/2022;1;;1;;;;;;;;;;;;;;637978477.41;637888817.92;3422119;18.640.170.547;0.000114;0;-0.00011791;-0.00011791;0;0
33.354.650/0001-94;01/09/2022;1;30/09/2022;1;0;1;;;;;;;;;;;;;;637901352.01;637809403.82;3422119;18.637.849.935;0.000117;0;-0.0001245;-0.0001245;0;0
33.354.650/0001-94;01/10/2022;2;31/10/2022;1;;1;;;;;;;;;;;;;;637821643.68;637727865.38;3422119;18.635.467.246;0.00012;0;-0.00012784;-0.00012784;0;0
33.354.650/0001-94;01/11/2022;1;30/11/2022;1;0;1;;;;;;;;;;;;;;871439328.69;871351761.4;3422119;25.462.345.447;9,00E-05;0;0.36633791;0.36633791;0;0
33.354.650/0001-94;01/12/2022;2;30/12/2022;1;0;1;;;;;;;;;;;;;;981854029.78;981764083.85;3422119;28.688.776.862;8.2E-05;0;0.12671383;0.12671383;0;0
33.554.611/0001-30;01/01/2022;1;31/01/2022;4;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0;13373660.48;13357660.48;1.372.970.530.669;972.902.198.672.195;0.0005;0;-0.000599;-0.000599;0;0
33.554.611/0001-30;01/02/2022;1;25/02/2022;4;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0;13365660.48;13349660.48;1.372.970.530.669;972.319.520.470.347;0.0005;0;-0.000599;-0.000599;0;0
33.554.611/0001-30;01/03/2022;1;31/03/2022;4;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0;13357660.48;13341660.48;1.372.970.530.669;971.736.842.268.499;0.0005;0;-0.000599;-0.000599;0;0
33.554.611/0001-30;01/04/2022;1;29/04/2022;4;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0;13350169.05;13329683.34;1.372.970.530.669;97.086.448.996.869;0.0004;0.0002;-0.000898;-0.000898;0;0
33.554.611/0001-30;01/05/2022;1;31/05/2022;4;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0;13339016.41;13329027.84;1.372.970.530.669;970.816.746.773.526;0.0004;0.0002;-4.9E-05;-4.9E-05;0;0
33.554.611/0001-30;01/06/2022;1;30/06/2022;4;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0;13319910.76;13309922.19;1.372.970.530.669;969.425.191.050.134;0.0004;0.0002;-0.001433;-0.001433;0;0
33.554.611/0001-30;01/07/2022;2;29/07/2022;4;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0;13309011.1;13299022.53;1.372.970.530.669;968.631.316.763.941;0.0004;0.0002;-0.000819;-0.000819;0;0
33.554.611/0001-30;01/08/2022;1;31/08/2022;4;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0;13297818.68;13287830.11;1.372.970.530.669;96.781.611.936.895;0.0004;0.0002;-0.000842;-0.000842;0;0
33.554.611/0001-30;01/09/2022;1;30/09/2022;4;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0;13286919.02;13276930.45;1.372.970.530.669;967.022.245.082.756;0.0006;0.0002;-0.00082;-0.00082;0;0
33.554.611/0001-30;01/10/2022;1;31/10/2022;4;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0;13278060.46;13265249.89;1.372.970.530.669;966.171.494.120.585;0.0006;0.0002;-0.00088;-0.00088;0;0
33.554.611/0001-30;01/11/2022;1;30/11/2022;4;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0;13266379.9;13253569.33;1.372.970.530.669;965.320.743.158.413;0.0006;0.0002;0.000881;0.000881;0;0
33.554.611/0001-30;01/12/2022;1;31/12/2022;4;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0;13350618.26;13339805.4;1.372.970.530.669;971.601.727.933.664;0.0006;0.0002;0.006507;0.006507;0;0
33.701.455/0001-93;01/01/2022;2;31/01/2022;8;;;;;;;;;;;;;;;;89240208.83;25652571.46;5.555.556;4.617.462.493.403;0.001584;0;0.024821;0.024821;0;0
33.701.455/0001-93;01/02/2022;2;28/02/2022;8;;;;;;;;;;;;;;;;90044159.67;25911278.23;5.555.556;466.402.970.827.762;0.001433;0;0.010085;0.010085;0;0
33.701.455/0001-93;01/03/2022;1;31/03/2022;8;4;;;;;;;;;;;;4;;;90044159.67;25911278.23;5.555.556;466.402.970.827.762;0.001433;0;0.010085;0.010085;0;0
33.701.455/0001-93;01/04/2022;2;29/04/2022;9;;;;;;;;;;;;;;;;89187687.51;27236914.89;5.555.556;490.264.428.798.846;0.001373;0;0.000182;0.000182;0;0
33.701.455/0001-93;01/05/2022;1;31/05/2022;9;;;;;;;;;;;;;;;;89213750.29;27060257.21;5.555.556;487.084.590.813.233;0.001611;0;0.000738;0.000738;0;0
33.701.455/0001-93;01/06/2022;1;30/06/2022;9;4;;;;;;;;;;;;5;;;89181174.26;26942593.45;5.555.556;484.966.643.302.669;0.000174;0;0.041063;0.041063;0;0
33.701.455/0001-93;01/07/2022;1;29/07/2022;9;;;;;;;;;;;;;;;;89174630.51;27177103.24;5.555.556;489.187.819.184.974;0.001378;0;0.008704;0.008704;0;0
33.701.455/0001-93;01/08/2022;1;31/08/2022;9;;;;;;;;;;;;;;;;89173748.92;27779103.59;5.555.556;500.023.824.618.094;0.001529;0;0.022151;0.022151;0;0
33.701.455/0001-93;01/09/2022;1;30/09/2022;9;4;;;;;;;;;;;;5;;;89165780.86;28249246.01;5.555.556;508.486.387.501.089;0.001649;0;0.016924;0.016924;0;0
33.701.455/0001-93;01/10/2022;1;31/10/2022;9;4;;;;;;;;;;;;5;;;89162020.24;29543966.55;5.555.556;531.791.355.356.692;0.001538;0;0.045832;0.045832;0;0
33.701.455/0001-93;01/11/2022;1;30/11/2022;9;;;;;;;;;;;;;;;;89115740.89;29496272.02;5.555.556;530.932.853.885.372;0.001589;0;-0.001614;-0.001614;0;0
33.701.455/0001-93;01/12/2022;1;31/12/2022;9;4;;;;;;;;;;;;5;;;95185506.07;37295115.66;555.556;671.311.544.830.764;0.001459;0;0.264401;0.264401;0;0
33.701.485/0001-08;01/01/2022;2;31/01/2022;9;;;;;;;;;;;;;;;;85903786.03;79858136.03;20;39.929.068.015;0.000125;0;0.00037;0.00037;;0
33.701.485/0001-08;01/02/2022;2;28/02/2022;9;;;;;;;;;;;;;;;;86418177.14;80372527.14;2.022.927;397.308.094.360.301;0.000124;0;-0.004965;-0.004965;;0
33.701.485/0001-08;01/03/2022;1;31/03/2022;9;2;;;;;;;;;;;;7;;;88604249.3;82558599.3;2.022.927;4.081.145.750.687;0.000121;0;0.027199;0.027199;;0
33.701.485/0001-08;01/04/2022;1;29/04/2022;9;;;;;;;;;;;;;;;;88440841.96;82395191.96;2.022.927;407.306.798.317.487;0.000121;0;-0.001979;-0.001979;;0
33.701.485/0001-08;01/05/2022;1;31/05/2022;9;;;;;;;;;;;;;;;;88113312.81;82063572.79;2.022.927;405.667.494.625.362;0.000132;0;-0.004025;-0.004025;;0
33.701.485/0001-08;01/06/2022;1;30/06/2022;9;2;;;;;;;;;;;;7;;;87508008.67;81495151.65;2.022.927;402.857.600.150.673;7.2E-05;0;-0.006927;-0.006927;;0
33.701.485/0001-08;01/07/2022;1;29/07/2022;9;;;;;;;;;;;;;;;;88702368.59;82689511.57;2.022.927;408.761.717.896.889;7.1E-05;0;0.014656;0.014656;;0
33.701.485/0001-08;01/08/2022;1;31/08/2022;9;;;;;;;;;;;;;;;;88603988.94;82591131.92;2.022.927;408.275.394.613.844;7.1E-05;0;-0.00119;-0.00119;;0
33.701.485/0001-08;01/09/2022;1;30/09/2022;9;2;;;;;;;;;;;;7;;;88583652.26;82577795.24;2.022.927;408.209.466.975.328;7.1E-05;0;-0.000161;-0.000161;;0
33.701.485/0001-08;01/10/2022;1;31/10/2022;9;2;;;;;;;;;;;;7;;;88635721.67;82629864.65;2.022.927;408.466.863.361.851;7.1E-05;0;0.000631;0.000631;;0
33.701.485/0001-08;01/11/2022;1;30/11/2022;9;2;;;;;;;;;;;;7;;;88388028.06;82382171.04;2.022.927;407.242.431.585.519;7.1E-05;0;-0.002928;-0.002928;;0
33.701.485/0001-08;01/12/2022;2;31/12/2022;9;2;;;;;;;;;;;;7;;;54387009.05;48372102.03;2.022.927;239.119.365.305.817;0.000121;0;-0.412833;-0.412833;0;0
33.701.501/0001-54;01/01/2022;4;31/01/2022;28;;;;;;;;;;;;;;;;27994084.98;27992074.24;28000;93.086.052.619;0;0;-1,26E-02;-1,26E-02;0;0
33.701.501/0001-54;01/02/2022;3;25/02/2022;28;;;;;;;;;;;;;;;;27991230.42;27990501.78;28000;930.785.647.143;0;0;-5,62E-02;-5,62E-02;0;0
33.701.501/0001-54;01/03/2022;2;31/03/2022;28;26;2;;;;;;;;;;;;;;27991230.42;27990056.5;28000;930.764.443.333;0;0;-1,59E-02;-1,59E-02;0;0
33.701.501/0001-54;01/04/2022;2;30/04/2022;28;;;;;;;;;;;;;;;;27991230.42;27989671.94;28000;930.746.130.952;0;0;-1,37E-02;-1,37E-02;0;0
33.701.501/0001-54;01/05/2022;2;31/05/2022;28;;;;;;;;;;;;;;;;27989890.37;27987886.61;28000;930.661.115.238;0;0;-6,38E-02;-6,38E-02;0;0
33.701.501/0001-54;01/06/2022;1;30/06/2022;28;26;2;;;;;;;;;;;;;;27987928.95;27985500.07;28000;999.482.145.357;0;0;-8,53E-02;-8,53E-02;0;0
33.701.501/0001-54;01/07/2022;1;29/07/2022;28;;;;;;;;;;;;;;;;27986198.17;27983344.14;28000;999.405.147.857;0;0;-7,70E-02;-7,70E-02;0;0
33.701.501/0001-54;01/08/2022;1;31/08/2022;28;;;;;;;;;;;;;;;;27984410.61;27981090.95;28000;999.324.676.786;0;0;-8,05E-02;-8,05E-02;0;0
33.701.501/0001-54;01/09/2022;1;30/09/2022;28;26;2;;;;;;;;;;;;;;27982686.96;27978942.15;28000;999.247.933.929;0;0;-7,68E-02;-7,68E-02;0;0
33.701.501/0001-54;01/10/2022;2;31/10/2022;4;3;0;1;;;;;;;;;;;;;34980347.45;34633113;328.915.036;1.052.950.131.412;0.003785;0;0.1959983;0.1959983;0;0
33.701.501/0001-54;01/11/2022;1;30/11/2022;4;;;;;;;;;;;;;;;;36452567.4;36044685.72;33922;1.062.575.488.474;0.004097;0;0.00914132;0.00914132;0;0
33.701.501/0001-54;01/12/2022;1;30/12/2022;4;3;;1;;;;;;;;;;;;;77362196.97;77134402.48;384.699.643;2.005.055.212.817;0.001919;0;0.88697672;0.88697672;0;0
33.701.887/0001-02;01/01/2022;1;31/01/2022;1;;;;;;;;;;;;;1;;;114195423.7;112575465.33;52140;215.909.983.371.692;0.000115;;0.063755;0.063755;;
33.701.887/0001-02;01/02/2022;1;25/02/2022;1;;;;;;;;;;;;;1;;;113821513.49;112202279.91;52140;215.194.246.087.457;0.000116;;-0.003315;-0.003315;;
33.701.887/0001-02;01/03/2022;1;31/03/2022;1;;;;;;;;;;;;;1;;;112692099.25;111067181.64;52140;213.017.226.006.905;0.000159;;-0.044191;-0.044191;;
33.701.887/0001-02;01/04/2022;1;29/04/2022;1;;;;;;;;;;;;;1;;;115194324.59;113572947.64;52140;217.823.067.970.848;0.000135;;0.022561;0.022561;;
33.701.887/0001-02;01/05/2022;1;31/05/2022;1;;;;;;;;;;;;;1;;;115432668.42;113808196.01;52140;218.274.253.950.901;0.000135;;0.002071;0.002071;;
33.701.887/0001-02;01/06/2022;1;30/06/2022;1;;;;;;;;;;;;;1;;;98941882.74;97320281.28;52140;18.665.186.283.084;0.000157;;-0.133453;-0.133453;;
33.701.887/0001-02;01/07/2022;1;29/07/2022;1;;;;;;;;;;;;;1;;;97417496.1;95796643.92;52140;183.729.658.457.998;0.00016;;-0.015656;-0.015656;;
33.701.887/0001-02;01/08/2022;1;31/08/2022;1;;;;;;;;;;;;;1;;;96903990.82;95281871.67;52140;18.274.236.990.794;0.000161;;-0.005374;-0.005374;;
33.701.887/0001-02;01/09/2022;1;30/09/2022;1;;;;;;;;;;;;;1;;;95405302.75;93784788.67;52140;179.871.094.495.589;0.000332;;-0.015712;-0.015712;;
33.701.887/0001-02;01/10/2022;1;31/10/2022;1;;;;;;;;;;;;;1;;;96494783.01;94875402.54;52140;18.196.279.735.328;0.000161;;0.011629;0.011629;;
33.701.887/0001-02;01/11/2022;1;30/11/2022;1;;;;;;;;;;;;;1;;;96369887.79;94750197.62;52140;181.722.665.170.694;0.000162;;-0.00132;-0.00132;;
33.701.887/0001-02;01/12/2022;1;30/12/2022;1;;;;;;;;;;;;;1;;;95015754.26;93394579.09;52140;179.122.706.348.293;0.000164;0;-0.014307;-0.014307;0;
33.721.517/0001-29;01/01/2022;1;31/01/2022;4736;4706;16;0;0;0;0;0;0;0;0;0;3;11;0;0;49892153.34;49324397.96;666681;73.985.006;0.001195;0;-0.02441;-0.031646;0.007236;0
33.721.517/0001-29;01/02/2022;1;25/02/2022;4573;4544;14;0;0;0;0;0;0;0;0;0;3;12;0;0;48872622.66;48348087.73;666681;72.520.572;0.001197;0;-0.013661;-0.019794;0.006133;0
33.721.517/0001-29;01/03/2022;1;31/03/2022;4456;4425;14;0;0;0;0;0;0;0;0;0;4;13;0;0;48873492.29;48361846.89;666681;72.541.211;0.001183;0;0.006927;0.000285;0.006642;0
33.721.517/0001-29;01/04/2022;1;29/04/2022;4358;4327;13;0;0;0;0;0;0;0;0;0;4;14;0;0;49379277.58;48878293.01;666681;73.315.863;0.001186;0;0.017336;0.010679;0.006657;0
33.721.517/0001-29;01/05/2022;1;31/05/2022;4265;4234;12;0;0;0;0;0;0;0;0;0;4;15;0;0;48691549.11;48190817.56;666681;72.284.672;0.001239;0;-0.007027;-0.014065;0.007038;0
33.721.517/0001-29;01/06/2022;1;30/06/2022;4147;4118;11;0;0;0;0;0;0;0;0;0;3;15;0;0;47793798.5;47509330.93;666681;71.262.464;0.001248;0;-0.006941;-0.014141;0.0072;0
33.721.517/0001-29;01/07/2022;1;29/07/2022;4004;3974;11;0;0;0;0;0;0;0;0;0;3;16;0;0;47449450.96;47116599.16;666681;70.673.379;0.001248;0;-0.006217;-0.008266;0.002049;0
33.721.517/0001-29;01/08/2022;1;31/08/2022;3870;3837;11;0;0;0;0;0;0;0;0;0;4;18;0;0;9967693.01;9855905.16;666681;1.478.354;0.005941;0;-0.373983;-0.012591;-0.361392;-0.221772
33.842.871/0001-01;01/01/2022;1;31/01/2022;3;;;;;;;;;;;;;;;;215981421.81;130233428.07;87300;149.179.184.501.718;0.000162795376841377;;-0.001176;-0.001176;;
33.842.871/0001-01;01/02/2022;1;25/02/2022;3;;;;;;;;;;;;;;;;240723023.38;135062364.88;91800;14.712.675.912.854;0.000148079740923903;;-0.013758;-0.013758;;
33.842.871/0001-01;01/03/2022;1;31/03/2022;3;3;;;;;;;;;;;;;;;253200773.69;150225233.75;106800;140.660.331.226.592;0.000159556749566382;;-0.034459;-0.034459;;
33.842.871/0001-01;01/04/2022;1;29/04/2022;3;;;;;;;;;;;;;;;;258105175.5;157215180.2;10.936.228.625.546;143.756.303.551.263;0.000135925741857846;;0.021695;0.021695;;
33.842.871/0001-01;01/05/2022;1;31/05/2022;3;;;;;;;;;;;;;;;;265910241.93;163740458.97;1.153.622.862;141.935.865.145.849;0.000158591835905124;;-0.009771;-0.009771;;
33.842.871/0001-01;01/06/2022;1;30/06/2022;3;3;;;;;;;;;;;;;;;269113512.76;168404935.44;1.192.622.862;141.205.523.393.698;0.000152043168646459;;-0.005145;-0.005145;;
33.842.871/0001-01;01/07/2022;1;29/07/2022;3;;;;;;;;;;;;;;;;276433423.76;173584025.58;12.346.228.625.546;140.596.801.537.298;0.000150299717458598;;-0.00431;-0.00431;;
33.842.871/0001-01;01/08/2022;1;31/08/2022;3;;;;;;;;;;;;;;;;282131804.36;181929365.3;13.102.228.625.546;138.853.755.723.117;0.000162990784643825;;-0.019354;-0.019354;;
